ID ,TICKER,CUSIP   ,NAME                             ,HBTA,BETA,SRISK%,TRISK%,VOLTILTY,MOMENTUM,SIZE    ,SIZENONL,TRADEACT,GROWTH  ,EARNYLD ,VALUE   ,EARNVAR ,LEVERAGE,CURRSEN ,YIELD   ,NONESTU ,INDNAME1,IND1,WGT1%,INDNAME2,IND2,WGT2%,INDNAME3,IND3,WGT3%,INDNAME4,IND4,WGT4%,INDNAME5,IND5,WGT5%,PRICE   ,CAPITALIZATION  ,YLD%  ,SAP500,SAPVAL,SAPGRO,MIDCAP,MIDVAL,MIDGRO,SC600 ,SCVAL ,SCGRO ,E3ESTU,INTRA_MONTH_ADDITION
USAA2U1,GGS   ,37946S10,GLOBAL GEOPHYSICAL SVCS INC      , 2.729, 1.980,  49.183,  63.542, 3.214,-2.744,-4.067,-5.066,-0.836, 0.282,-2.507, 0.740, 3.291, 3.210, 2.386,-1.050, 1.000,OILSVCS ,   7, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     2.520,      95986800.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA2Y1,GMAN  ,38269P10,GORDMANS STORES INC              , 1.660, 1.143,  33.804,  41.766, 1.497,-1.689,-3.698,-4.698,-1.795, 0.795, 0.346,-0.045, 0.657, 0.359, 0.363,-1.050, 0.000,DEPTSTOR,  18, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    13.820,     268453500.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     1,     0
USAA311,AES   ,00130H10,AES CORP                         , 1.416, 1.202,  16.880,  26.809, 0.660,-1.054,-1.034,-0.003, 0.146,-0.480,-0.244, 0.291,-0.048, 2.906, 1.332,-0.329, 0.000,ELECUTIL,  30, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    12.710,    9488536110.000,   1.491,     1,     1,     0,     0,     0,     0,     0,     0,     0,     1,     0
USAA361,GDOT  ,39304D10,GREEN DOT CORP                   , 0.912, 1.338,  31.961,  40.166, 1.976, 0.766,-2.925,-2.274, 1.301, 2.059,-0.375, 0.119,-0.188, 0.180,-0.887,-1.050, 0.000,FINSVCS ,  52, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    22.960,     751434880.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     1,     0
USAA3C1,EXPR  ,30219E10,EXPRESS INC                      , 1.402, 1.484,  24.774,  37.084, 1.629, 0.069,-2.221,-0.938, 1.241,-0.346, 0.386,-0.584,-0.184, 0.335,-1.246,-1.050, 0.000,CLOTHING,  16, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    20.990,    1792671940.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     1,     0
USAA3F1,MEMS  ,58626410,MEMSIC INC                       , 1.071, 1.068,  35.715,  44.974, 1.874, 1.374,-4.444,-5.066,-1.831,-0.262,-2.770, 1.353, 1.666, 0.820, 1.261,-1.050, 1.000,SEMICOND,  39, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     4.200,     102690000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA3T1,FAF   ,31847R10,FIRST AMERN FINL CORP            , 0.767, 0.996,  18.071,  25.109, 0.261,-0.091,-2.037,-0.700, 0.361,-0.553, 0.704, 1.646, 0.980,-0.204, 0.190, 0.039, 0.000,PRPTYINS,  48, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    20.900,    2260982900.000,   2.251,     0,     0,     0,     1,     0,     1,     0,     0,     0,     1,     0
USAA421,IVR   ,46131B10,INVESCO MORTGAGE CAPITAL INC     , 0.815, 1.187,  15.794,  28.784, 0.343,-1.045,-2.113,-0.794, 1.716, 2.917, 2.628, 2.043, 0.628,-0.203, 0.211, 3.830, 0.000,EQTYREIT,  54, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    15.310,    2070233510.000,  14.587,     0,     0,     0,     0,     0,     0,     0,     0,     0,     1,     0
USAA471,CLFD  ,18482P10,CLEARFIELD INC                   , 0.770, 1.617,  39.645,  51.694, 3.756, 2.766,-4.199,-5.066,-1.236, 0.386,-0.347,-0.423, 0.563, 0.376, 1.125,-1.050, 1.000,ELECEQP ,  38, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    12.600,     162514800.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA491,GNMK  ,37230910,GENMARK DIAGNOSTICS INC          , 0.410, 0.966,  42.629,  48.677, 1.728, 1.393,-3.595,-4.309,-1.235, 1.862,-4.511,-0.618, 1.853, 0.041, 1.327,-1.050, 1.000,MEDPRODS,  36, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    11.500,     463956000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA4G1,ASAL  ,00191240,ASA INTL LTD                     , 0.244, 0.608,  24.264,  31.245,-0.281,-0.477,-5.020,-5.066,-2.612, 0.914,-2.767, 0.105, 1.719, 1.473, 0.804,-1.279, 1.000,CMPTRSW ,  41, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     5.250,       6578250.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA4J1,ARIS  ,00193020,ARI NETWORK SVCS INC             , 0.834, 1.198,  33.357,  41.992, 2.669, 2.634,-5.020,-5.066,-2.327,-0.391, 0.030,-0.477, 0.510, 0.944,-1.094,-1.050, 1.000,INFOSVCS,  45, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     2.900,      38851300.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA4T1,PM    ,71817210,PHILIP MORRIS INTL INC           , 0.871, 0.589,  11.668,  19.737,-0.869,-0.618, 1.043, 0.197,-0.681, 0.555, 0.113,-1.218,-0.523, 1.686, 0.215, 0.831, 0.000,TOBACCO ,  10, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    83.440,  136466704080.000,   3.888,     1,     0,     1,     0,     0,     0,     0,     0,     0,     1,     0
USAA4U1,AMEL  ,03077G10,AMERILITHIUM CORP                , 0.243, 2.322,  58.305,  75.101, 3.510,-5.000,-5.020,-5.066,-0.482, 2.151,-4.557, 5.000, 3.524, 1.598, 1.486,-0.734, 1.000,MINING  ,   1, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.004,        676742.500,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA4X1,HHILY ,43955410,HOPEWELL HWY INFRASTRUCTUR LTD   , 0.172, 1.255,  19.319,  30.758, 0.318,-0.922,-2.444,-1.283,-2.703,-0.574,-0.844, 0.091, 0.769, 1.222, 0.223,-0.798, 1.000,CONSTRUC,  19, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     4.830,    1488456270.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA4Y1,GPRC  ,40068520,GUANWEI RECYCLING CORP           , 0.730, 1.673,  32.237,  48.170, 2.889,-1.601,-5.020,-5.066,-1.909, 1.459, 4.904, 5.000, 0.731, 0.780, 1.853,-1.050, 1.000,ENVSVCS ,  26, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     1.680,      17485440.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA5A1,AAN   ,00253530,AARONS INC                       , 0.877, 0.934,  19.823,  26.168,-0.136,-0.700,-2.130,-0.815,-0.379,-0.100, 0.513, 0.382,-0.360, 0.113,-0.395,-0.825, 0.000,SPLTYRET,  17,  97,CONSDUR ,  13,   3,        ,   0,   0,        ,   0,   0,        ,   0,   0,    27.070,    2052068420.000,   0.466,     0,     0,     0,     1,     1,     0,     0,     0,     0,     1,     0
USAA5F1,ABT   ,00282410,ABBOTT LABS                      , 0.366, 0.793,  13.397,  19.432,-0.436,-0.268, 0.335, 0.106,-0.282,-0.626,-0.112, 0.221,-0.371,-0.081, 0.334, 0.099, 0.000,DRUGS   ,  37,  53,MEDPRODS,  36,  47,        ,   0,   0,        ,   0,   0,        ,   0,   0,    33.330,   51956970450.000,   2.376,     1,     1,     1,     0,     0,     0,     0,     0,     0,     1,     0
USAA5I1,DDC   ,25728710,DOMINION DIAMOND CORP            , 2.076, 1.317,  25.176,  34.849, 1.047,-0.869,-2.577,-1.522,-0.982,-0.392,-0.515, 0.875, 0.903, 0.041, 2.136,-1.050, 1.000,MINING  ,   1,  56,SPLTYRET,  17,  44,        ,   0,   0,        ,   0,   0,        ,   0,   0,    12.580,    1069174200.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA5L1,ABMD  ,00365410,ABIOMED INC                      , 1.465, 1.403,  31.016,  39.556, 2.096,-0.303,-2.737,-1.844,-0.630, 0.737,-1.391,-0.735, 0.233,-0.191,-0.767,-1.050, 0.000,MEDPRODS,  36, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    23.550,     912209250.000,   0.000,     0,     0,     0,     0,     0,     0,     1,     1,     1,     1,     0
USAA5R1,AXAS  ,00383010,ABRAXAS PETE CORP                , 1.621, 1.588,  32.926,  46.651, 2.339,-0.910,-3.836,-5.066,-1.267, 0.269,-1.109,-0.545, 2.499, 1.983, 1.131,-1.050, 1.000,ENGYRES ,   5, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     2.520,     233853480.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA5U1,BORN  ,16890T10,CHINA NEW BORUN CORP             , 2.584, 2.248,  46.829,  66.087, 4.123,-3.570,-5.020,-5.066,-1.646, 1.705, 4.896, 5.000, 0.470, 1.072, 2.922,-1.050, 1.000,ALCOHOL ,   9, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     1.280,      32928000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA5W1,BSFT  ,11133B40,BROADSOFT INC                    , 1.247, 1.423,  35.578,  44.598, 1.932, 0.970,-2.851,-2.096, 0.177, 1.914,-0.640,-0.584, 0.877, 0.619, 5.002,-1.050, 0.000,CMPTRSW ,  41, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    32.190,     905054040.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     1,     0
USAA621,IZML  ,46575M10,ITZYOURMALL INC                  , 0.235, 0.727,  24.475,  31.166, 0.583,-0.026,-5.020,-5.066,-2.663,-0.023,-2.857, 1.837, 2.486, 1.686, 0.562,-0.463, 1.000,PRPTYINS,  48, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.076,       3802590.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA681,TSLA  ,88160R10,TESLA MTRS INC                   , 0.654, 1.895,  38.192,  53.295, 2.888, 5.000,-0.628, 0.079, 1.598, 3.498,-2.098,-1.125, 0.548, 0.577,-0.652,-1.050, 0.000,MOTORVEH,  14, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,   169.000,   20525050000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     1,     0
USAA6B1,ACET  ,00444610,ACETO CORP                       , 1.142, 1.111,  26.653,  34.270, 1.178, 1.070,-3.360,-3.499,-1.485, 0.050, 0.058, 0.008,-0.409, 0.425,-1.857,-0.318, 1.000,CHEMICAL,   4, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    14.700,     412673100.000,   1.514,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA6E1,ACMT  ,00461610,ACMAT CORP                       ,-0.006, 0.832,  23.310,  30.909, 0.464,-1.681,-5.020,-5.066,-2.521, 0.181,-2.373, 1.142, 1.934, 1.534,-0.101,-0.604, 1.000,PRPTYINS,  48,  65,INFOSVCS,  45,  35,        ,   0,   0,        ,   0,   0,        ,   0,   0,    25.625,      12018125.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA6E2,ACMTA ,00461620,ACMAT CORP [A]                   ,-0.430, 0.597,  20.063,  26.755,-0.445,-0.527,-5.020,-5.066,-2.664,-0.781,-0.495, 3.520, 1.637, 1.025, 1.047,-1.050, 1.000,PRPTYINS,  48,  65,INFOSVCS,  45,  35,        ,   0,   0,        ,   0,   0,        ,   0,   0,    24.750,      22250250.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA6L1,ACU   ,00481610,ACME UTD CORP                    , 0.658, 0.703,  21.951,  28.608, 0.427,-0.148,-5.020,-5.066,-2.145,-0.063, 0.909, 0.921, 0.357, 1.638, 0.337,-0.076, 1.000,HOMEPROD,  11, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    14.110,      44869800.000,   2.014,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA6M1,BGBR  ,08901P20,BIG BEAR MNG CORP                , 0.000, 1.729,  50.227,  71.698, 3.735,-5.000,-5.020,-5.066,-2.865, 5.000,-2.330,-0.138, 5.000, 1.434,-1.233,-0.838, 1.000,GOLD    ,   2, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.008,        903480.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA6R1,WAFR  ,21871B10,COREWAFER INDS INC               , 1.094, 2.521,  53.699,  72.002, 4.871,-3.284,-5.020,-5.066,-0.909, 0.253,-2.161, 5.000, 2.405, 2.191,-0.011,-1.050, 1.000,LEISURE ,  25, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.009,        322384.500,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA6W1,FOVSY ,34540910,FORD OTOMOTIV SANAYI A S         , 0.523, 1.444,  20.493,  33.790, 0.873, 1.192,-1.485,-0.209,-1.903, 0.115,-0.088,-0.450, 0.891, 0.720,-3.194,-0.666, 1.000,MOTORVEH,  14, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    63.090,    4427782380.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA6X1,AXMA  ,05461P10,AXIOM MGMT INC PA                , 1.280, 1.090,  48.267,  53.890, 1.615,-1.367,-5.020,-5.066,-3.390, 0.389,-3.234, 0.433, 2.939, 3.248,-1.529,-1.022, 1.000,HOMEPROD,  11, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.020,        461620.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA6Z1,CPLP  ,Y1108210,CAPITAL PRODUCT PARTNERS L P     , 1.081, 1.321,  23.249,  34.093, 1.500, 0.012,-3.026,-2.527,-1.746, 0.345,-0.809, 1.386, 0.463, 1.333, 0.133,-0.477, 1.000,TRUCKFRT,  34, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     8.860,     728141380.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA751,CIS   ,13322V10,CAMELOT INFORMATION SYS INC      , 3.096, 2.050,  41.248,  57.483, 3.867,-3.221,-4.606,-5.066,-1.501, 0.911,-2.646, 5.000, 0.951, 0.418, 1.252,-1.050, 1.000,INFOSVCS,  45, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     1.800,      83371050.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA781,RWC   ,75952510,RELM WIRELESS CORP               , 1.900, 1.702,  44.454,  55.864, 3.869, 2.317,-4.914,-5.066,-1.236, 0.189,-0.364, 0.482, 1.413, 0.556, 0.251,-1.050, 1.000,ELECEQP ,  38, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     2.600,      35308000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA7C1,JALC  ,00624610,ADAMS JOHN LIFE CORP             , 0.148, 1.191,  28.029,  37.638, 0.596,-1.373,-5.020,-5.066,-2.768, 0.227,-3.215, 1.079, 2.818, 2.429,-0.043,-0.851, 1.000,MINING  ,   1,  50,INDPART ,  29,  50,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.320,        916800.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA7E1,AE    ,00635130,ADAMS RES & ENERGY INC           , 1.350, 1.025,  33.682,  40.495, 1.537, 0.961,-3.670,-4.588,-1.600,-0.412, 0.702, 0.261, 1.144, 0.283,-0.165,-0.243, 1.000,OILREF  ,   6,  82,TRUCKFRT,  34,  12,ENGYRES ,   5,   6,        ,   0,   0,        ,   0,   0,    60.810,     256496580.000,   1.667,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA7J1,SXCL  ,85812210,STEEL EXCEL INC                  , 0.706, 0.819,  22.712,  30.087,-0.236,-0.954,-3.463,-3.840,-1.996, 0.113,-0.213, 2.259, 1.161, 0.259,-0.488,-1.050, 1.000,CMPTRHW ,  40, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    28.750,     362250000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA7N1,ADDC  ,00669820,ADDMASTER CORP                   , 0.662, 0.958,  28.584,  36.898, 0.561,-1.121,-5.020,-5.066,-2.499, 0.692,-1.523, 0.833, 2.102, 1.619, 1.244,-1.017, 1.000,CMPTRHW ,  40, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     9.000,      11970000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA7P1,AEY   ,00674330,ADDVANTAGE TECHNOLOGIES GP INC   , 0.902, 1.196,  26.938,  36.114, 1.576,-0.205,-5.020,-5.066,-2.254,-0.442, 0.074, 3.142, 0.539, 0.742, 0.677,-1.050, 1.000,INFOSVCS,  45, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     2.420,      24195160.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA821,ADBE  ,00724F10,ADOBE SYS INC                    , 1.493, 1.039,  19.187,  26.435, 0.122, 0.137,-0.327, 0.099,-0.648,-0.008,-0.696,-0.326,-0.390,-0.233,-0.222,-1.050, 0.000,CMPTRSW ,  41, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    45.750,   22963572000.000,   0.000,     1,     0,     1,     0,     0,     0,     0,     0,     0,     1,     0
USAA8F1,JAGGF ,47009M10,JAGUAR MNG INC                   , 1.724, 2.290,  53.007,  78.588, 5.000,-5.000,-5.020,-5.066,-0.115, 2.262,-3.398, 5.000, 5.000, 2.095, 0.811,-1.050, 1.000,GOLD    ,   2, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.270,      23326920.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA8J1,AMAG  ,00163U10,AMAG PHARMACEUTICALS INC         , 0.597, 1.037,  34.793,  40.556, 1.388,-0.028,-3.260,-3.187,-1.239,-0.107,-2.454,-0.107, 0.622,-0.059,-1.409,-1.050, 1.000,MEDPRODS,  36, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    23.660,     513114420.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA8Q1,API   ,00754E10,ADVANCED PHOTONIX INC            , 1.318, 1.984,  51.954,  64.394, 4.331,-0.625,-5.020,-5.066,-1.994,-0.658,-3.933, 1.074, 1.765, 1.111, 2.342,-1.050, 1.000,ELECEQP ,  38, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.610,      19037019.600,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA8R1,APPA  ,00202J20,AP PHARMA INC                    , 0.672, 1.910,  45.964,  59.155, 4.029,-1.788,-4.187,-5.066,-2.035, 1.109,-5.000,-0.081, 0.513, 0.309, 2.403,-0.180, 1.000,CHEMICAL,   4, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.410,     125857290.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA8X1,COSH  ,21676P10,COOPER STD HLDGS INC             , 0.762, 1.283,  18.303,  31.113, 0.020, 0.085,-2.814,-2.014,-1.892,-0.154, 1.000, 0.949, 1.816, 0.889, 0.746,-1.050, 1.000,MOTORVEH,  14, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    51.300,     674030700.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA921,ENV   ,29404K10,ENVESTNET INC                    , 1.056, 1.104,  31.589,  38.206, 1.861, 1.497,-2.877,-2.158,-0.785, 0.553,-1.104,-0.691,-0.159, 0.065, 0.211,-1.050, 1.000,FINSVCS ,  52, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    27.630,     923035410.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA931,GOFPY ,39248310,GREEK ORGANISATION OF FOOTBALL   , 2.618, 1.440,  31.362,  41.064, 2.236,-0.685,-1.937,-0.588,-2.249,-0.579,-2.838, 0.160, 1.075, 0.898, 1.701,-0.207, 1.000,ENTRTAIN,  24, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     4.980,    3177240000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA9A1,CVAT  ,14964W10,CAVITATION TECHNOLOGIES INC      , 0.350, 1.923,  58.450,  70.202, 4.755, 2.356,-5.020,-5.066,-2.266, 1.048,-2.873,-1.739, 1.948, 2.938, 5.002,-1.064, 1.000,ELECEQP ,  38, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.050,       7845000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA9H1,INTE  ,45636010,INDUSTRIAL TECHNOLOGIES INC      ,-3.000, 1.136,  35.005,  45.572, 0.051,-3.854,-5.020,-5.066,-3.360, 0.907,-3.644, 1.261, 4.012, 3.291, 4.356,-1.605, 1.000,ELECEQP ,  38,  87,CMPTRHW ,  40,  13,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.001,          5767.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA9I1,PAM   ,69766020,PAMPA ENERGIA S A                , 1.192, 1.222,  29.995,  40.832, 1.661,-2.527,-4.027,-5.066,-2.176,-0.535,-4.634, 4.301, 0.837, 2.847, 1.539,-1.050, 1.000,ELECUTIL,  30, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     3.760,     197672374.400,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAA9K1,AMD   ,00790310,ADVANCED MICRO DEVICES INC       , 2.239, 2.350,  42.204,  60.852, 4.657,-1.111,-1.968,-0.621, 1.686,-1.032,-4.205,-0.564, 2.165, 2.075,-0.456,-1.050, 0.000,SEMICOND,  39, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     3.270,    2336369220.000,   0.000,     1,     1,     0,     0,     0,     0,     0,     0,     0,     1,     0
